@relation docs

@attribute top_tag string
@attribute class string


@data
"shop fashion shoe ",800520
"softwar support knowledgebas tool sysadmin blog technolog tech howto tip exchang network microsoft tutori help mcse refer admin comput server ",906014
"music guitar ",400000
"basebal ",800520
"auction ",906014
"vintag car classic ",1051780
"spokan ",400000
"outdoor dog ",800520
"music gospel ",704310
"graphic stockphoto art fotografia imag photo databas pictur free imagen stock galleri clipart busi inspir foto design illustr photographi ",805301
"histori civilwar ",704310
"jean shop fashion store accessori onlin apparel moda style cloth guess brand bitw design ",800520
"softwar backup ",906014
"vacat ",1051780
"autism asperg ",621000
"bicycl california cycl sport travel fun activ losangel rout adventur angel resourc bike trail outdoor map path recreat ",600020
"richmond virginia ",400000
"report data databas ",906014
"decor victoria ",800520
"ireland cycl irish ",600020
"ski sport import ",600020
"pratiqu post transport servic french franc administr ",704310
"tradeshow fashion trend directori manufactur textil research industri databas apparel inform resourc market style cloth search refer busi import magazin design ",805301
"bookstor ",704310
"equip screen silk art silkscreen print screenprint refer busi import dii tshirt design ",805301
"opensourc onlin health research journal free informat santa search articl healthcar medicin internet medic ",906014
"danc ",400000
"journal standard test search refer physic literatur engin research ",703200
"histori queer sex cultur art gai male homosexu religion love resourc erotica psycholog refer philosophi commun sexual import ",704310
"propan energi sustain gener emerg convers dii ",805301
"zinc ",703200
"nasa moon buzz radio astronaut space scienc aldrin ",703200
"safeti certif standard pharmacopeia health prescript sant product inform pharmaci pharmaceut refer herb supplement intern healthcar medicin educ drug ",621000
"health hair ",800520
"philadelphia blog ",621000
"free dutch travel ",1051780
"law disabl hous access ",805301
"fish lure ",800520
"bowl favorit sport ",600020
"music ",400000
"safariexport ",906014
"audio tube ",805301
"book nlp languag research scienc ",703200
"electron ",805301
"humor ",1051780
"softwar paper tool learn research resourc gui visual univers program articl interfac comput interact gradschool user usabl design berkelei hci ",906014
"music luthier ",800520
"leadership compani manag career blog technolog biz entrepreneurship product resourc market notacia busi import magazin public media internet design ",805301
"softwar perl cultur program bot irc data info ",906014
"church ",704310
"softwar mda model metacas gener tool commerci code uml editor dsl program metaedit develop design ",906014
"softwar opensourc knowledg intellig blog salesforc inform resourc market articl busi crm import custom ",906014
"plasma physic ",703200
"liberti freedom conserv bia polit educ blog usa research ",704310
"articl travel magazin gtd ",1051780
"car ",400000
"softwar opensourc forum support org linux tech howto tip applic product document free help refer offic floss commun ",906014
"tutori overclock comput hardwar technolog howto review ",906014
"eat disord ",621000
"reagent supplier biologi ",703200
"mile travel ",1051780
"virginia media ",400000
"furnitur newyork antiqu ",800520
"tutori graphic delphi program pascal game develop ",906014
"judaism ",704310
"softwar artifici complex futur art genet intellig network algorithm life program java scienc ",906014
"music violin ",400000
"trash dispos needl medic ",805301
"financ stock market euronext pari busi option exchang ",805301
"hockei ",600020
"rescu free cat anim pet click philanthropi dog daili donat chariti ",704310
"art distribut video ",400000
"shop cat anim store organ pet green food natur suppli dogfood dog ",800520
"psychiatri mentalhealth ",621000
"travel ",400000
"asterisk ict manag mobil blog technolog tech research callcent databas telephoni free market refer telecom busi commun crm magazin voip video partnership ",805301
"garden ",800520
"softwar racoon ipv freebsd sysadmin linux net howto network free secur kame vpn administr unix internet ",906014
"scuba ",800520
"bike gear cycl train sport scienc ",600020
"health ",621000
"infrar ",703200
"sex person buddhism kundalini inspir tantra yoga ",704310
"ski ",600020
"plant spiritu herb health psychedel ",800520
"plant succul ",403010
"shop fashion gift accessori art retro fun imag vintag archiv humour funni femin inspir card humor artist feminist design stationeri ",800520
"religion muslim islam ",704310
"shop gift cloth tshirt dii print design shirt ",805301
"trend manag smallbusi safariexport blog howto startup entrepreneurship statist entrepreneur market busi sme ",805301
"softwar audio dvd tool codec download linux tech free multimedia stuff refer comput informatiqu import media video util ",906014
"travel ",400000
"realest ",805301
"onlin browser game ",513000
"law govern standard diet refer food nutrit australia zealand educ health ",703200
"beauti ",800520
"bulldog dog ",1051780
"airship ",703200
"christian apologet ",704310
"underwat scuba dive photo photographi ",1051780
"softwar screen app graphic opensourc tool desktop fastston download imag photo editor free browser captur viewer util design freewar photographi ",906014
"cultur tool librari list recommend bookclub databas guid author refer literatur book read fiction import catalogu media internet review ",400000
"shop diaper cloth parent babi ",800520
"music band ",400000
"raw organ food ",805301
"health ",704310
"aviat militari photo flight pictur share simul galleri fly aircraft foto video ",1051780
"book bookclub ",400000
"film stream graphic audio tool edit technolog howto tip digit tutori resourc free multimedia refer filmmak educ dii internet media video design ",400000
"interfaith research ",704310
"music gospel ",704310
"health rosacea ",621000
"law philanthropi nonprofit ",704310
"drug ",621000
"energi led green compani job technolog light ",805301
"health ",805301
"softwar forens peopl postfix secur program audit sysadmin ",906014
"shop bike cycl recumb ",805301
"film ",400000
"refer organ leadership manag tool busi projectmanag theori goldratt ",805301
"pet rat ",1051780
"legal ",805301
"cook bean food recip ",403010
"cloth nurs bra babi breastfeed ",800520
"danc ",400000
"cfd ",703200
"dii build howto homeimprov ",805301
"environ natur magazin ",703200
"research ",704310
"georg fansit file cloonei ",400000
"osx softwar transcript text audio tool copywrit safariexport mac macosx applic appl editor macintosh dictat video util novel ",906014
"art poster busi safariexport photo print printer design photographi ",805301
"raft ",1051780
"shop comic ",400000
"safeti infant carseat babi kid ",403010
"fit certif acsm nutrit sport exercis medicin health ",621000
"softwar realest real invest estat excel commerci analysi innov financi ",906014
"book publish ",800520
"adam ",513000
"colombia bank estadistica central statist ",704310
"spiritu buddhist learn blog medit religion guid resourc psycholog buddhism academ refer philosophi articl zen book commun dharma import educ toread budismo ",704310
"yoga ",704310
"puppet nyc ",400000
"train ",1051780
"ufo photo photographi ",704310
"surf ",703200
"equip bike ",805301
"legal law tool jobsearch career job ",704310
"music hiphop ",400000
"slaveri ",704310
"sap resourc refer program technolog tip ",906014
"camp vacat ",1051780
"amsterdam ",1051780
"slingshot ",800520
"shop japan toi compani ",805301
"hardwar cisco network ",906014
"africa volunt ",704310
"vintag cloth retro ",800520
"music ",800520
"mortgag loan ",805301
"environ design ",400000
"inform safeti literaci canada educ media ",704310
"televis ",400000
"extrasolar planet galleri space imag scienc astronomi ",703200
"softwar tivo snapstream pvr tool htpc technolog tech howto iptv digit televis dvr hdtv comput hardwar dii hometheat media video ",400000
"secur funni ",1051780
"shop textbook onlin tool librari bargain aggreg comparison school price deal search refer literatur bookstor book import bui educ cheap ",403010
"autom ",800520
"softwar sharewar util ",906014
"travel ",1051780
"virtual panoram greec greek ",400000
"vintag shop cloth ",800520
"basebal footbal ",600020
"softwar osx geek forum safariexport mac blog technolog tech appl hack refer articl ipod macintosh comput import daili review ",906014
"homeopathi health ",621000
"cinema movi entertain ",400000
"fashion ",400000
"music guitar video ",800520
