@relation docs

@attribute top_tag string
@attribute class string


@data
"anomali link paranorm fun ghost space blog technolog research fortean forteana new conspiraci refer occult mysteri theori import unexplain ufo daili scienc",703200
"santabarbara",861340
"school univers texa baylor educ colleg",901000
"car style accessori",800520
"softwar medic",805301
"studio agenc philli job ad interact develop design",906014
"therm",500010
"softwar light",703200
"privat loan",805301
"softwar astrolog freewar",704310
"car  shop firefoxbookmark mustang chevel restor auto import automot chevi classic mopar custom",800520
"music colorguard march band festiv drumcorp dci drum perform entertain corp",400000
"humour funni joke humor entertain fun blog",1051780
"book read review",800520
"opensourc cm program tool php blog mysql",906014
"comic sarjakuva",500010
"bike neon bicycl night light",805301
"softwar free freewar",906014
"film dvd cinema australia movi entertain review",400000
"plane tool blade sharpen",800520
"tki elearn lessonplan learn nz ncea teach resourc refer ministri teacherresourc newzealand curriculum educ english",861340
"music",400000
"religion sda inform christian bibl church faith import adventist",704310
"music",400000
"cook mold food bake suppli chocol kitchen pastri",805301
"progress music peopl prog dreamtheat metal drummer musik drum rock import",400000
"travel",861340
"arab directori middleeast research financ new refer newspap dubai event uae businessnew econom busi middl east financi",861340
"music christian ccm artist",704310
"scholarship colleg financialaid",805301
"run",861340
"shop chronograph omega",800520
"religion christian",704310
"car travel",704310
"music",800520
"halloween",704310
"shop firearm gear accessori arm gun",800520
"tutori project grant busi propos",805301
"cool geek flash fight gener tool entertain fun game statist comparison search refer humour funni searchengin seo humor googl internet googlefight",906014
"local translat",805301
"shop cloth tshirt",800520
"shop food",800520
"music goth commun losangel",704310
"shop gear outdoor backpack review",403010
"chicago stagecombat",400000
"bike gear cycl light",805301
"math teaser mathpuzzl puzzl brain riddl",513000
"cool equip geek  gyroscop shop toi gadget tool sport entertain fun health powerbal fit train exercis",800520
"shop skincar makeup",800520
"aviat",703200
"softwar music record uk futur audio sound mag electron synth magazin technolog",400000
"northcarolina govern search refer nc local gov",861340
"softwar palm pda medicin medic",805301
"softwar flash dreamweav script adob technolog tutori resourc macromedia refer extens program commun html import asp develop css design",906014
"shop",800520
"cool dc shop fashion gift graphic store accessori retro hous blog furnitur vintag modern cloth housewar import dii light mcm design",800520
"art",400000
"jewish",704310
"leash pet collar dog",800520
"jewish cartoon comic art robot humor fun judaism",704310
"literatura cultura",500010
"virtual simul mmorpg vr game educ blog augment virtualworld realiti",906014
"softwar secur proxi truco utilidad grati",500010
"progress new protest link blacklist antiwar polit activ usa",704310
"cv",861340
"rose refer garden",403010
"ecommerc  standard neweconomi safariexport ibusi blog technolog tech statist entrepreneur inform resourc new financ market articl busi import magazin innov internet",703200
"stamp store lcd robot bx code linux basicstamp embed project document basic program electron circuit comput hardwar develop microcontrol dii basicx",906014
"massag",621000
"realest  shop real home estat search refer tool hous sale",861340
"car uk futur transport auto technolog research automot",861340
"mission shortterm",704310
"portal link freelanc fun agent monei author creativ inform resourc life literatur book busi read fiction inspir import publish magazin",400000
"flash juego",500010
"legal document form contract servic busi",704310
"scuba travel",861340
"shop new videospiel gamecub game xbox spiel review",500010
"hamradio ham shop radio antenna",800520
"music shop obo bassoon",800520
"market busi",805301
"vagabond travelblog fotografia thailand documentari travel blog trek photo adventur blogstravel backpack commun india rtw media video photographi",1051780
"galleri art northwest nativ vancouv",400000
"softwar cool ham audio link amateur repeat amateurradio echolink linux technolog network hamradio telephoni free program radio commun internet media voip",1051780
"shop fit cook diet food nutrit healthi foodblog health blog review design",403010
"cook sausag charcuteri gadget food recip",800520
"bahama",861340
"review",704310
"music israel",500010
"mobil compani telecom nigeria nationalcarri medium",861340
"geek treo sprintpc forum phone gadget mobil tool cell technolog tech consum new refer pc busi commun import sprint cellphon review",805301
"shop furnitur",800520
"new blog scienc",703200
"shop uk moto",861340
"sail",800520
"softwar opensourc directori openldap tool sysadmin linux technolog databas network authent free secur ldap refer program server java develop unix internet freewar",906014
"spiritu refer philosophi khan sufism sufi spirit poetri",400000
"camp teardrop travel howto",1051780
"sustain green solar",805301
"market beer beermat",861340
"film  california hollywood entertain nyc travel losangel newyork free televis ticket tv movi",400000
"cinema movi",400000
"chile mapa map santiago import",500010
"shop cloth surf",800520
"drive race",861340
"art",500010
"music cultur refer entertain nottingham",861340
"model starwar",1051780
"lit graphic fantasi art alic languag imag aliceinwonderland ebook carrol refer literatur book victorian read fiction",400000
"school academ london tropic medicin develop health research",703200
"venezuela servicio cantv",500010
"humor",861340
"noiva casamento mktvirtual",500010
"spiritu sri philosophi srichinmoi chinmoi poetri medit",704310
"invest forum financ stock trade",805301
"histori archaeolog",704310
"cool shop restaur uk idea japanes yum travel offer japan boston deal london chain food noodl inspir eat bristol design",805301
"sermon biblestudi coc",704310
"jobsearch job sale",805301
"ita fotografia photo review photographi",500010
"music markheard",704310
"shop sustain green environ natur paint hous eco",805301
"travel seattl kayak",600020
"renov  architectur restor interiordesign hous magazin dii",400000
"shoe",805301
"osx softwar d opensourc download fun game linux tux free program freewar jeu",513000
"california travel hotel bigsur",861340
"art",800520
"traffic boston",1051780
"privat train travel",861340
"polit",861340
"motorcycl",800520
"christian demograph",704310
"absinth",800520
"new financ mortgag",805301
"southamerica environ job travel volunt",704310
"virtual ivr phone host receptionist servic tool ondemand voic hww center telephoni voicexml voicemail busi voip",906014
"law legal procur uk itil govern standard manag projectmanag technolog research risk project inform itsm ogc refer busi construct lawyer gov",861340
"physio",621000
"art camden citi",400000
"mobil",906014
"armi militari",861340
"activ",400000
"host search refer directori servic server list tech internet review",906014
"bend",861340
"opensourc free d fantasi refer set game campaign rpg fudg",513000
"ski",600020
"product item promot print",805301
"forsythecollabor uk london danc",400000
"simul",703200
"film ld safariexport",704310
"ku",800520
"herb",800520
"polit",704310
"chart analysi candlestick",805301
"scotch",861340
"softwar secur tool password",906014
"europ travel",861340
"holidai uk leisur surrei visit tourism trip travel fun hampshir",861340
"tutori help market literatur copywrit",400000
"govern transport associ highwai",400000
"gsb businessschool school career busi bschool mba educ gradschool research institut stanford",861340
"softwar buymac  shop fromsafari importierteiefavoriten importednetscape/mozillafavorit safariexport mac dovecomprareprodottimacintosh einkaufsfuhrermacintoshprodukt appl product eieecec safari macintosh comput hardwar import bui importediefavorit",906014
