@relation docs

@attribute top_tag string
@attribute class string


@data
"tulsa oklahoma book read librari",36613423
"grip",561753211
"golf",190170214
"london",261410520
"caribbean",21801110
"cultur japanes abroad tourism travel photo guid inform japan asia map tokyo import hotel tour nihon",21801110
"nyc health yoga",381743127
"singapor expat alloexpat",2361340
"shop refriger filter",431412520
"car",28517812
"oregon beach coast",36613423
"softwar  shop forum computeract download activ technolog computermagazin tip tutori new pc troubleshoot comput hardwar import magazin internet review",30613410
"shop shoe",262423520
"husker sport footbal",2412182020
"accessori atv",29010520
"christian camp leadership",36613423
"shop gift store boston accessori bed housewar furnitur design",36613423
"austin new abc texa tv import media",240610130
"film",2209860
"vacat hemingwai travel",230862012
"new vietnam",2161340
"job",34124310
"author book",22086012
"volunt",34124310
"virtual osx softwar vm os tool virtualis mac vmware sysadmin linux technolog tech free machin secur import server design freewar emul",361562514
"pari",22613410
"steppar blog",2163810
"costum bellyd",23022520
"medicina salud",18960116
"quilt aid health",211743111
"spanish school madrid languag",24816610
"person onlin tool advertis blog monei revenu financ market search busi ad seo import adsens googl affili internet",453061014
"gift toi kid",512453101
"shop motorcycl gear cloth",29010520
"vacat",36613423
"golf",2000520
"prayer ecard import cathol",461743127
"travel franc turism normandia normandi",21801110
"praia sitio casa imovel portal turismo feria viagem travel faria aluguel tip brazil temporada imovei carnav",23211618110
"spiritu inspir yoga medit",421743127
"ngo develop volunt",34124310
"startrek actor",1306070
"holidai corfu destin",22613410
"danc australia",26613418
"christian heal homosexu counsel",461743127
"event sandiego art",28061290
"llama",43953261
"curso recurso aprendizaj educacian",21961610
"shop handbag gift fashion cloth accessori bag jewelri internet design",291821520
"religion creation bibl evolut",461743127
"music shop blue recordlabel label",33159520
"music forum hiphop commun import blog",17015806
"kart",30613410
"endoscopi",35211000
"spanish spain",21613410
"landscap patio hous build furnitur homeimprov howto tip renov tutori project plan refer pool architectur blueprint construct deck dii design",442253101
"softwar download sharewar freewar",28156014
"chicago",36613423
"russia conspiraci fsb terror polit research putin",22613410
"tuba",22018806
"shop fashion cloth",24021520
"bladder",37211180
"psychotherapi",30613410
"music audio refer speaker sound electron hobbi loudspeak hardwar dii howto hifi",33517812
"lesson resourc missouri educ teacher bestpractic teach",36613423
"birdwatch",3451780
"sea boat",472453101
"new matao import franc meteo",21801110
"shop diabet",391110520
"aviat canada aircraft",2961340
"histori christian reform church theologi",461743127
"carnav",21961610
"nant radio",18801110
"certif a career linux microsoft ebook guid tutori document free cert mcse refer ccna mcsa busi train cisco educ studi",361562514
"qatar",2661340
"cotswold",30613410
"spiritu",421743127
"govern nim",50211108
"cultur ramakrishna",421743127
"shop climb fashion store patagonia bag green environ sport travel apparel camp cloth gear organ outdoor backpack import design eco hike retail",472453101
"atlanta",36613423
"law",26613418
"locallibrari book librari public",36613423
"product film new filmmak florida orlando",36613423
"car sport pic",32517812
"navig",222071718
"cat furnitur",271510520
"math tutori mathemat learn educ projectbas technolog",30141161712
"softwar respons tool survei technolog teach classroom present turningpoint system audienceresponsesystem instruct audienc assess hardwar interact educ responsesystem powerpoint clicker pr",382753311
"cultur zine indi link entertain polit activ blog journal articl femin read popcultur commun gender bitch import magazin feminist media review",2004310
"histori jame dean movi",27061290
"cellular shop unlock phone bluetooth deal accessori mobil cell hardwar cellphon tech",4438155213
"resourc graphic adobe brush design collect photoshop",240610130
"iceland tourism travel",21801110
"organis disabl",30613410
"music record fieldrecord microphon gear audio sound surround",51953331
"nlp",34123290
"shop canada laptop video batteri",4130155213
"vacat",45141161712
"ministario governo meio meioambient ambient brasil",23211618110
"aducat portail rectorat montpelli",21801110
"health",532111833
"music christian plumb",461743127
"santabarbara travel local",36613423
"kentucki",36613423
"thoroughbr hors sport horserac race databas",241571429
"furnitur design",30613410
"fratern sigep blog",291143124
"energi atom nuclear physic australia power import uranium electr",25032130
"travel fiji",2161340
"histori",23613410
"creativ theatr class drama act",28061290
"queer seri art gai entertain fun blog lgbt lesbian televis tv media",240610130
"film newmedia festiv canada toronto art media",2209860
"expert",2094310
"literatura revista",21961610
"new peru america",21961610
"trademark ip",2994310
"author book",230862012
"progress social ict ictd apc internet network",26043111
"mumbai",1961340
"shop mukluk shoe",262423520
"inform holidai portug viaj tourism europ travel madeira",23211618110
"mortgag",371253291
"new allig uf newspap florida gainesvil",2412182020
"fashion hat",24021520
"shop costum cloth danc tribal jewelri bellyd belli",23022520
"music restaur cultur art lifestyl entertain travel blog guid new event food club map nightlif hotel magazin bar newspapersasia shanghai parti china",1961340
"music arab lebanon",17015806
"polit",36613423
"brett favr",2412182020
"tutori spanish refer learn languag",36613423
"financ christian ministri monei",461743127
"southdakota new newspap daili citi rapid",2410119200
"cathol",461743127
"shave",2814105221
"shop protein supplement import vitamin health",2511105217
"fundrais",411143136
"inkjet ink",2961340
"fashion cloth",452453101
"budget christian church freedom podcast debt famili crown monei invest resourc bibl financ plan ministri busi radio account educ financi",461743127
"softwar support chat helpdesk live",453061014
"pasadena health yoga",381743127
"energi sustain green environ solar",25032130
"plant refer entheogen salvia garden",311412520
"fish",2861340
"babi",2163810
"headach lsd health psychedel",532111833
"music histori refer masica rock",17015806
"refer newzealand busi job nz internet",2861340
"shop fashion beauti health groom",2211105219
"shop galleri sanfrancisco california art sf hang",26021608
"shop gadget",30613410
"music",22018806
"engin stirlingengin stirl technolog",25032130
"yeat book",230862012
"new newspap",21961610
"roanok",36613423
"car",44125301
"audio luggag dvd ipod storag cd",33159520
"histori",36613423
"drink vodka",2151780
"school boston univers massachusett educ colleg",45141161712
"literatur knowledg art sufism",230862012
"travel",1961340
"bike bicycl cycl tire",512453101
"shop restaur directori art schedul entertain travel fun band philippin refer food pinoysit clickthec import movi manila",2561340
"studio  architect maltzan architectur firm portfolio losangel design",442253101
"buffalo",36613423
"munich bike europ amsterdam travel",23613410
"vacat travel disnei",36613423
"softwar geek phone opensourc portabl mobil tool faq linux howto tip embed palm tutori free notebook refer pda laptop hardwar ubuntu unix debian",361562514
"equip gear audio sound",51953331
"music festiv fun",17015806
"armi financ militari tdy allow bah feder dod pai travel diem perdiem",36613423
"cerebralpalsi healthdis cp disabl cloth advocaci organ nonprofit health furnitur",532111833
"ireland airlin travel",23613410
"stockholm travel",22613410
"prayer rosari",19801110
"grant smartboard technolog",30141161712
"religion homosexu",461743127
"religion christian bibl faith raptur book",461743127
"local",28061290
"deutschland",222071718
"resourc toi refer set game fun lego databas",2651780
"peru",21961610
"job",30613410
"govern drug",30613410
"christian church mission churchplant research",461743127
"mexico",21961610
"beba bebe embarazo babi",18960116
"comic humor blog",1896010
"seminari",45141161712
"servic data mac repair recoveri",26116014
"trentino montagna viaggi snow vacanz viaggio tourism travel itali",24816610
"law film resourc refer filmmak contract entertain media video",48953401
"footbal",2412182020
"hardwar",26613418
"food travel bb",2961340
"music graphic audio art powernois label germani electronica ambient industri techno nois musica independ electron experiment import underground",33159520
"marriedwithchildren tv",240610130
"car shop tool airlin travel rental comparison flight deal ticket search reserv refer vacat book airfar import bitw hotel cheap orbitz",36613423
"smallvil tv",240610130
"music mp",2800806
"croacia croatia europ travel photo",23613410
"arkansa",36613423
"geek fox televis tv entertain blog",240610130
"music",36613423
"richmond movi",36613423
"inform irix comput hardwar unix sgi",26116014
